identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/accountAssistance,product/alarmType,product/architecturalReview,product/architectureSupport,product/attachmentType,product/availability,product/availabilityZone,product/bestPractices,product/bundle,product/bundleDescription,product/bundleGroup,product/cacheEngine,product/cacheMemorySizeGb,product/cacheType,product/capacitystatus,product/caseSeverityresponseTimes,product/category,product/ciType,product/classicnetworkingsupport,product/clockSpeed,product/computeFamily,product/computeType,product/contentType,product/countsAgainstQuota,product/cputype,product/currentGeneration,product/customerServiceAndCommunities,product/dataTransferQuota,product/dataType,product/databaseEdition,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/describes,product/description,product/directorySize,product/directoryType,product/directoryTypeDescription,product/durability,product/ecu,product/edition,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/equivalentondemandsku,product/feeCode,product/feeDescription,product/fileSystemType,product/freeOverage,product/freeTier,product/freeTrial,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gets,product/gpu,product/group,product/groupDescription,product/includedServices,product/insightstype,product/instance,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/io,product/launchSupport,product/license,product/licenseModel,product/location,product/locationType,product/logsDestination,product/mailboxStorage,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/maximumExtendedStorage,product/maximumStorageVolume,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/minimumStorageVolume,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/operationsSupport,product/opsItems,product/origin,product/overageType,product/parameterType,product/physicalProcessor,product/platodataanalyzedtype,product/platopricingtype,product/platopricingunittype,product/platostoragetype,product/platousagetype,product/platovolumetype,product/preInstalledSw,product/pricingUnit,product/proactiveGuidance,product/processorArchitecture,product/processorFeatures,product/productFamily,product/programmaticCaseManagement,product/provisioned,product/queueType,product/recipient,product/region,product/regionCode,product/replicationType,product/requestDescription,product/requestType,product/resourceEndpoint,product/resourceType,product/rootvolume,product/routingTarget,product/routingType,product/runningMode,product/servicecode,product/servicename,product/sku,product/softwareIncluded,product/standardStorageRetentionIncluded,product/steps,product/storage,product/storageClass,product/storageMedia,product/storageType,product/subscriptionType,product/technicalSupport,product/tenancy,product/thirdpartySoftwareSupport,product/throughput,product/throughputCapacity,product/tiertype,product/toLocation,product/toLocationType,product/toRegionCode,product/training,product/transferType,product/type,product/updates,product/usageFamily,product/usagetype,product/uservolume,product/vcpu,product/version,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,product/whoCanOpenCases,product/withActiveUsers,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,resourceTags/user:Name,resourceTags/user:Owner,resourceTags/user:Project,resourceTags/user:Team,resourceTags/user:name,resourceTags/user:owner,resourceTags/user:protection,resourceTags/user:team,costCategory/AWS Support Plan by Org
lwpwjotsuq3phjavvlkd7aifl6nc4qpdbkjmrijhg6nypts64bza,2021-11-24T00:00:00Z/2021-11-25T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-24T15:00:00Z,2021-11-24T16:00:00Z,AmazonS3,Requests-Tier2,ReadBucketPublicAccessBlock,,foglight-billing2,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier2,,,,,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,5272967356,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
blqw7bbqjncupla2gplq3dcgtozf5in553fq4nnspexpfroidu2q,2021-11-26T00:00:00Z/2021-11-27T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-26T15:00:00Z,2021-11-26T16:00:00Z,AmazonS3,Requests-Tier2,ReadACL,,questqabucket,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier2,,,,,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,5272967356,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
q5vq3etpn7yhv3gk7dmv23g6je4omg3r2odcmzfsdy2qqyx4uppa,2021-11-21T00:00:00Z/2021-11-22T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-21T00:00:00Z,2021-11-21T01:00:00Z,AmazonS3,USW1-TimedStorage-ByteHrs,StandardStorage,,qauswest,0.0018005330,,,USD,0.0240000000,0.0000432128,0.0247116246,0.0000444941,$0.024 per GB - storage used / month over 500 TB,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,99.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.999999999%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (N. California),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storage,,,,,us-west-1,us-west-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,TZP3WS2ZP5WNPJT2,,,,,General Purpose,,,,,,,,,,,,,,,,,,USW1-TimedStorage-ByteHrs,,,,,Standard,,,,TZP3WS2ZP5WNPJT2.JRTCKXETXF.PXJDJ3YRG3,5272966700,USD,0.0000468139,0.0260000000,OnDemand,GB-Mo,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
oyoooptkqypnb33afhvbhirru34he4smivj5egv5la4pc3kpgd7q,2021-11-25T00:00:00Z/2021-11-26T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-25T01:00:00Z,2021-11-25T02:00:00Z,AmazonEC2,USE2-AFS1-AWS-In-Bytes,PublicIP-In,,i-0607c812cd67cc21d,0.0000003129,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB for EUN1-AWS-In-Bytes in Africa (Cape Town),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,U35MMSRRFH5DCFK5,,,,,,,,,,,,,,,Africa (Cape Town),AWS Region,af-south-1,,InterRegion Inbound,,,,USE2-AFS1-AWS-In-Bytes,,,,,,,,,U35MMSRRFH5DCFK5.JRTCKXETXF.6YS6EN2CT7,5413860138,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
x34ljvioeiwkbhbcp7m25jsqxmdaouintmjgwwfuydmk4jriuczq,2021-11-05T00:00:00Z/2021-11-06T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-05T04:00:00Z,2021-11-05T23:00:00Z,AmazonS3,Requests-Tier2,ReadAccountPublicAccessBlock,,,5.0000000000,,,USD,0.0000004000,0.0000020000,0.0000004000,0.0000020000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier2,,,,,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,5272967356,USD,0.0000020000,0.0000004000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
tuf5qtobf5dycfvx4qa4smzdf3toi64snqxnyuv4ybxzquqtm5aa,2021-11-02T00:00:00Z/2021-11-03T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-02T00:00:00Z,2021-11-02T13:00:00Z,AmazonS3,DataTransfer-Out-Bytes,GetObject,,questqabucket,0.0017271024,,,USD,0.0900000000,0.0001554391,0.0896256258,0.0001547926,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-1,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,HQEH3ZWJVT46JHRG,,,,,,,,,,,,,,,External,Other,,,AWS Outbound,,,,DataTransfer-Out-Bytes,,,,,,,,,HQEH3ZWJVT46JHRG.JRTCKXETXF.WVV8R9FH29,5413865258,USD,0.0001554392,0.0900000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,,,,,,,,,
wmhxfs43a3m52jiku3rn7r4kzbntmtfciegh5xu5wganytpmkdsq,2021-11-23T00:00:00Z/2021-11-24T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-23T00:00:00Z,2021-11-24T00:00:00Z,AmazonCloudWatch,EUW2-CW:Requests,ListMetrics,,,288.0000000000,,,USD,0.0000100000,0.0028800000,0.0000100000,0.0028800000,"$0.01 per 1,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,EU (London),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,eu-west-2,eu-west-2,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,RMERP3FSSCEYGXJH,,,,,,,,,,,,,,,,,,,,,,,EUW2-CW:Requests,,,,,,,,,RMERP3FSSCEYGXJH.JRTCKXETXF.6YS6EN2CT7,5414098014,USD,0.0028800000,0.0000100000,OnDemand,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
ecdnhw32r4aneowtnifh322y2zerx2aiwylky3pztamwu75nutha,2021-11-19T00:00:00Z/2021-11-20T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-19T00:00:00Z,2021-11-19T01:00:00Z,AmazonEC2,USE2-APE1-AWS-In-Bytes,PublicIP-In,,i-0607c812cd67cc21d,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD0.0 per GB for  in Asia Pacific (Hong Kong),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,DHMAYZ4SY8XDXCJD,,,,,,,,,,,,,,,Asia Pacific (Hong Kong),AWS Region,ap-east-1,,InterRegion Inbound,,,,USE2-APE1-AWS-In-Bytes,,,,,,,,,DHMAYZ4SY8XDXCJD.JRTCKXETXF.6YS6EN2CT7,5413858242,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
b36y4i577y2gqbyn3u46uqvnlvcovt4sn5x5ma6ufpbba3xkh2iq,2021-11-18T00:00:00Z/2021-11-19T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-18T06:00:00Z,2021-11-18T23:00:00Z,AmazonS3,Requests-Tier1,PutObject,,foglight-billing2,3.0000000000,,,USD,0.0000050000,0.0000150000,0.0000050000,0.0000150000,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier1,,,,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,5272966723,USD,0.0000150000,0.0000050000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
65bat5vojvl7tulhlapdfa5kg6wzuu7et2ey5lzlps62w4kc2oka,2021-11-07T00:00:00Z/2021-11-08T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-07T00:00:00Z,2021-11-08T00:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-078049ace3a7dd6be,1.0000000008,,,USD,0.1000000000,0.1000000008,0.1000000000,0.1000000008,$0.10 per GB-month of General Purpose SSD (gp2) provisioned storage - US East (Ohio),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storage,,,,,us-east-2,us-east-2,,,,,,,,,,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,,,,SSD-backed,,,,,,,,,,,,,,,,,USE2-EBS:VolumeUsage.gp2,,,,gp2,General Purpose,,,,SCM63QZA8NKUYACF.JRTCKXETXF.6YS6EN2CT7,5421090853,USD,0.1000000001,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,6689367375,,,,,,,,,,,,,,,,,,,,,,,,
zolziqpijom5m6wkqzjdrrymwzrd5iqvv2pwcdrhlpf6susjjovq,2021-11-02T00:00:00Z/2021-11-03T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-02T00:00:00Z,2021-11-03T00:00:00Z,AmazonEC2,EUW3-DataTransfer-Out-Bytes,RunInstances,,i-07c61a569545dfa85,0.0007381842,,,USD,0.0000000000,0.0000000000,0.0772867561,0.0000570520,$0.000 per GB - first 1 GB of data transferred out per month,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EU (Paris),AWS Region,eu-west-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,eu-west-3,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,67T8V33BFQ7AUKD8,,,,,,,,,,,,,,,External,Other,,,AWS Outbound,,,,EUW3-DataTransfer-Out-Bytes,,,,,,,,,67T8V33BFQ7AUKD8.JRTCKXETXF.8EEUB22XNJ,5413864767,USD,0.0000664366,0.0900000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,,,,,,,,,
xquygaain4r75kqmpnkhypwdtflzrwljr7ucmogpm5pgltssqcbq,2021-11-18T00:00:00Z/2021-11-19T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-18T06:00:00Z,2021-11-18T23:00:00Z,AmazonS3,USW1-Requests-Tier1,CopyObject,,qauswest,3.0000000000,,,USD,0.0000055000,0.0000165000,0.0000055000,0.0000165000,"$0.0055 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,,,,,US West (N. California),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-west-1,us-west-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,CE79BJ8EJA6B9EDP,,,,,,,,,,,,,,,,,,,,,,,USW1-Requests-Tier1,,,,,,,,,CE79BJ8EJA6B9EDP.JRTCKXETXF.6YS6EN2CT7,5272968069,USD,0.0000165000,0.0000055000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
b36y4i577y2gqbyn3u46uqvnlvcovt4sn5x5ma6ufpbba3xkh2iq,2021-11-01T00:00:00Z/2021-11-02T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-01T09:00:00Z,2021-11-01T20:00:00Z,AmazonS3,Requests-Tier1,PutObject,,foglight-billing2,2.0000000000,,,USD,0.0000050000,0.0000100000,0.0000050000,0.0000100000,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier1,,,,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,5272966723,USD,0.0000100000,0.0000050000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
vrjstkhznlvcglp7yr4hxvjchyunf76cvxz7l3v3gnxz6iepseaa,2021-11-26T00:00:00Z/2021-11-27T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-26T15:00:00Z,2021-11-26T16:00:00Z,AmazonS3,Requests-Tier2,ReadBucketPolicy,,questqabucket,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier2,,,,,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,5272967356,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
b36y4i577y2gqbyn3u46uqvnlvcovt4sn5x5ma6ufpbba3xkh2iq,2021-11-12T00:00:00Z/2021-11-13T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-12T05:00:00Z,2021-11-12T16:00:00Z,AmazonS3,Requests-Tier1,PutObject,,foglight-billing2,2.0000000000,,,USD,0.0000050000,0.0000100000,0.0000050000,0.0000100000,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier1,,,,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,5272966723,USD,0.0000100000,0.0000050000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
wk2rx3a7p3ypcmwspc6pawhevbrqyrriqt3uaf5ysrwcyxokjzba,2021-11-27T00:00:00Z/2021-11-28T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-27T00:00:00Z,2021-11-28T00:00:00Z,AmazonCloudWatch,CW:GMD-Metrics,GetMetricData,,,864.0000000000,,,USD,0.0000100000,0.0086400000,0.0000100000,0.0086400000,"$0.01 per 1,000 metrics requested using GetMetricData API - US East (Northern Virginia)",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch Bulk API Requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,GetMetricData,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,ST83NCNZMVRKWEVJ,,,,,,,,,,,,,,,,,,,,,,,CW:GMD-Metrics,,,,,,,,,ST83NCNZMVRKWEVJ.JRTCKXETXF.6YS6EN2CT7,5414097497,USD,0.0086400000,0.0000100000,OnDemand,Metrics,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
l2lisp64e4cvso45rbupz6pwhq2eymwv7mx46uwawmvcdkepdgka,2021-11-22T00:00:00Z/2021-11-23T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-22T00:00:00Z,2021-11-23T00:00:00Z,AmazonCloudWatch,APN3-CW:Requests,ListMetrics,,,288.0000000000,,,USD,0.0000100000,0.0028800000,0.0000100000,0.0028800000,"$0.01 per 1,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,Asia Pacific (Osaka),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,ap-northeast-3,ap-northeast-3,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,U3NDM5SKT6U2TDUV,,,,,,,,,,,,,,,,,,,,,,,APN3-CW:Requests,,,Current,,,,,,U3NDM5SKT6U2TDUV.JRTCKXETXF.6YS6EN2CT7,5414097582,USD,0.0028800000,0.0000100000,OnDemand,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
